,Country,Greek,Esperanto,English,Afrikaans,Vietnamese,Catalan,Italian,Kannada,Basque,Welsh,Arabic,Malayalam,Irish,Czech,Estonian,Azerbaijani,Indonesian,Spanish,Russian,Galician,Dutch,Portuguese,Latin,Turkish,Lithuanian,Latvian,Filipino,Panjabi,Thai,Gujarati,Romanian,Icelandic,Polish,Tamil,Yiddish,Belarusian,French,Bulgarian,Maltese,Malay,Croatian,Bengali,German,Korean,Haitian Creole,Danish,Persian,Hindi,Finnish,Hungarian,Japanese,Hebrew,Georgian,Telugu,Nepali,Chinese Traditional,Albanian,Norwegian,Swahili,Swedish,Macedonian,Urdu,Slovak,Chinese Simplified,Serbian,Somali,Ukrainian,Slovenian,Marathi,None,Total
0,United States of America,0.0,0,94.02,0.77,0.03,0.06,0.33,0.0,0,0.04,0.01,0.0,0,0.01,0.37,0,0.18,0.96,0.01,0,0.26,0.41,0,0.02,0.01,0.0,0.13,0.0,0.06,0.0,0.06,0,0.04,0.01,0,0,0.25,0.0,0,0,0.02,0.0,0.37,0.16,0,0.05,0.01,0.03,0.11,0.01,0.14,0.0,0,0.0,0.0,0.0,0.02,0.07,0.04,0.06,0.0,0.01,0.02,0.01,0,0.4,0.0,0.05,0.0,0.37,100.0
